gid,population_c,building_c,geometry,학교,교통_소,주택,대형마트,백화점,교통_대,동일업체,경쟁업체
다바9525,0.0,0.0,"POLYGON ((127.44422407477145 36.422518385607546, 127.4442176258041 36.43153368079525, 127.45537409720308 36.43153837197489, 127.45537925637852 36.42252307525196, 127.44422407477145 36.422518385607546))",0,0,0,0,0,0,0,0
라바0028,0.0,0.0,"POLYGON ((127.50000000000001 36.449577269823656, 127.50000000000001 36.45859252833989, 127.51116034995746 36.45859200658544, 127.51115905844206 36.44957674823991, 127.50000000000001 36.449577269823656))",0,0,0,0,0,0,0,0
라바0015,0.0,0.0,"POLYGON ((127.50000000000001 36.33237766774219, 127.50000000000001 36.341393103563206, 127.51114360494597 36.3413925840248, 127.51114232087079 36.332377148374, 127.50000000000001 36.33237766774219))",0,0,0,0,0,0,0,0
다바8833,0.0,0.0,"POLYGON ((127.36601390334957 36.49457819504128, 127.36599837075912 36.50359336069661, 127.37716514893026 36.50360538064936, 127.37717938714928 36.49459021106354, 127.36601390334957 36.49457819504128))",0,0,0,0,0,0,0,0
다바9702,0.0,0.0,"POLYGON ((127.46662296312594 36.21517110781347, 127.46661913309018 36.22418671919055, 127.47774608778113 36.224189305834535, 127.47774864113875 36.215173693608996, 127.46662296312594 36.21517110781347))",0,0,0,0,0,0,0,0
다바9701,0.0,0.0,"POLYGON ((127.4666267914603 36.20615548282354, 127.46662296312594 36.21517110781347, 127.47774864113875 36.215173693608996, 127.47775119336207 36.20615806777076, 127.4666267914603 36.20615548282354))",0,0,0,0,0,0,0,0
다바8724,0.0,0.0,"POLYGON ((127.3549995329977 36.413428067178856, 127.35498277321464 36.42244335145228, 127.3661379158506 36.422456378194376, 127.36615338643266 36.41344108965741, 127.3549995329977 36.413428067178856))",0,0,0,0,0,0,0,0
다바9905,0.0,0.0,"POLYGON ((127.48887048854658 36.24222204244731, 127.48886921016471 36.25123761433627, 127.50000000000001 36.251238132174464, 127.50000000000001 36.2422225601157, 127.48887048854658 36.24222204244731))",0,0,0,0,0,0,0,0
다바8019,0.0,0.0,"POLYGON ((127.27705154820019 36.36823131067234, 127.27702582135113 36.377246623822664, 127.28817445966708 36.37726691217703, 127.28819890020587 36.368251592383224, 127.27705154820019 36.36823131067234))",0,0,0,0,0,0,0,0
다바8023,0.0,0.0,"POLYGON ((127.27694857216846 36.40429248135809, 127.27692279954502 36.413307739893696, 127.28807658882222 36.41332805483711, 127.28810107284679 36.40431278965198, 127.27694857216846 36.40429248135809))",0,0,0,0,0,0,0,0
다바9906,0.0,0.0,"POLYGON ((127.48886921016471 36.25123761433627, 127.48886793121467 36.26025317260734, 127.50000000000001 36.26025369061538, 127.50000000000001 36.251238132174464, 127.48886921016471 36.25123761433627))",0,0,0,0,0,0,0,0
다바9210,0.0,0.0,"POLYGON ((127.41091277543623 36.28726709910612, 127.4109025256556 36.2962825921824, 127.42203969998313 36.29629037248785, 127.42204866854571 36.28727487686156, 127.41091277543623 36.28726709910612))",0,0,0,0,0,0,0,0
라바0423,0.0,0.0,"POLYGON ((127.54461043214684 36.40449244087732, 127.54461558673849 36.41350776488567, 127.55576947912677 36.413503076776145, 127.5557630358892 36.404487754302316, 127.54461043214684 36.40449244087732))",0,0,0,0,0,0,0,0
다바9003,0.0,0.0,"POLYGON ((127.38873052968832 36.22413964233104, 127.38871775726763 36.23315522464829, 127.39984596536289 36.233165057098056, 127.39985746054883 36.2241494715559, 127.38873052968832 36.22413964233104))",0,0,0,0,0,0,0,0
라바0422,0.0,0.0,"POLYGON ((127.54460527984556 36.3954771032282, 127.54461043214684 36.40449244087732, 127.5557630358892 36.404487754302316, 127.55575659551454 36.39547241818738, 127.54460527984556 36.3954771032282))",0,0,0,0,0,0,0,0
다바9721,0.0,0.0,"POLYGON ((127.46654990062264 36.386465394668086, 127.46654603811272 36.39548074714964, 127.47769735778793 36.395483349951085, 127.477699932795 36.386467996617405, 127.46654990062264 36.386465394668086))",0,0,0,0,0,0,0,0
다바9926,0.0,0.0,"POLYGON ((127.48884352286736 36.431546190610156, 127.48884223249948 36.44056147624773, 127.50000000000001 36.440561997660815, 127.50000000000001 36.43154671185262, 127.48884352286736 36.431546190610156))",0,0,0,0,0,0,0,0
라바0218,0.0,0.0,"POLYGON ((127.52229234904652 36.35942185479542, 127.52229492062277 36.36843724903825, 127.53344237950529 36.36843464879262, 127.53343852214158 36.35941925540133, 127.52229234904652 36.35942185479542))",0,0,0,0,0,0,0,0
다바9726,0.0,0.0,"POLYGON ((127.46653057089553 36.43154202067095, 127.46652669979291 36.44055730494356, 127.47768446557255 36.44055991200856, 127.47768704630806 36.43154462688286, 127.46653057089553 36.43154202067095))",0,0,0,0,0,0,0,0
다바9206,0.0,0.0,"POLYGON ((127.4109537290435 36.25120499055833, 127.41094349746483 36.26022053812902, 127.42207555033433 36.26022830823786, 127.42208450297018 36.25121275811947, 127.4109537290435 36.25120499055833))",0,0,0,0,0,0,0,0
다바9823,0.0,0.0,"POLYGON ((127.47769478163625 36.40449868964577, 127.47769220433939 36.413514015700166, 127.48884610188327 36.413515578404095, 127.48884739053184 36.4045002518382, 127.47769478163625 36.40449868964577))",0,0,0,0,0,0,0,0
다바9912,0.0,0.0,"POLYGON ((127.48886152793287 36.30533075964834, 127.48886024556839 36.314346236184434, 127.50000000000001 36.31434675521236, 127.50000000000001 36.305331278506195, 127.48886152793287 36.30533075964834))",0,0,0,0,0,0,0,0
다바9825,0.0,0.0,"POLYGON ((127.47768962589683 36.42252932811295, 127.47768704630806 36.43154462688286, 127.48884352286736 36.431546190610156, 127.48884481266187 36.42253089132852, 127.47768962589683 36.42252932811295))",0,0,0,0,0,0,0,0
라바0013,0.0,0.0,"POLYGON ((127.50000000000001 36.31434675521236, 127.50000000000001 36.323362218291464, 127.51114103736609 36.32336169909341, 127.51113975443162 36.314346236184434, 127.50000000000001 36.31434675521236))",0,0,0,0,0,0,0,0
다바8706,0.0,0.0,"POLYGON ((127.35529993895315 36.251150617718324, 127.35528331269659 36.2601661474551, 127.36641533714497 36.260179097601586, 127.36643068447165 36.25116356361864, 127.35529993895315 36.251150617718324))",0,0,0,0,0,0,0,0
다바9903,0.0,0.0,"POLYGON ((127.48887304360689 36.224190857821085, 127.48887176636055 36.23320645694181, 127.50000000000001 36.23320697444043, 127.50000000000001 36.224191375149964, 127.48887304360689 36.224190857821085))",0,0,0,0,0,0,0,0
다바8929,0.0,3.0,"POLYGON ((127.37723627678194 36.45852939615519, 127.37722206385452 36.46754462036446, 127.38838367430864 36.46755558076052, 127.38839659516094 36.458540352965805, 127.37723627678194 36.45852939615519))",0,0,0,0,0,0,0,0
라바0118,0.0,2.0,"POLYGON ((127.51114617480889 36.35942341443204, 127.51114746059716 36.36843880918581, 127.52229492062277 36.36843724903825, 127.52229234904652 36.35942185479542, 127.51114617480889 36.35942341443204))",0,0,0,0,0,0,0,0
라바0122,0.0,0.0,"POLYGON ((127.5111513213922 36.395484911632124, 127.51115260946817 36.4045002518382, 127.52230521836377 36.40449868964577, 127.52230264221208 36.395483349951085, 127.5111513213922 36.395484911632124))",0,0,0,0,0,0,0,0
다바8702,0.0,0.0,"POLYGON ((127.35536637015193 36.215088362541216, 127.35534977341963 36.22410394676732, 127.36647668555632 36.224116879934904, 127.36649200562977 36.21510129146648, 127.35536637015193 36.215088362541216))",0,0,0,0,0,0,0,0
다바7919,0.0,0.0,"POLYGON ((127.2659042076251 36.368209988896794, 127.265877194471 36.377225295062935, 127.27702582135113 36.377246623822664, 127.27705154820019 36.36823131067234, 127.2659042076251 36.368209988896794))",0,0,0,0,0,0,0,0
다바8225,0.0,0.0,"POLYGON ((127.29920718325148 36.42236258584805, 127.29918396720396 36.43137783003241, 127.31034035661187 36.43139607336755, 127.31036228290495 36.422380823212954, 127.29920718325148 36.42236258584805))",0,0,0,0,0,0,0,0
다바9913,0.0,0.0,"POLYGON ((127.48886024556839 36.314346236184434, 127.48885896263393 36.32336169909341, 127.50000000000001 36.323362218291464, 127.50000000000001 36.31434675521236, 127.48886024556839 36.314346236184434))",0,0,0,0,0,0,0,0
다바9922,0.0,0.0,"POLYGON ((127.48884867860781 36.395484911632124, 127.48884739053184 36.4045002518382, 127.50000000000001 36.404500772569044, 127.50000000000001 36.39548543219249, 127.48884867860781 36.395484911632124))",0,0,0,0,0,0,0,0
라바0219,0.0,0.0,"POLYGON ((127.52229492062277 36.36843724903825, 127.5222974933421 36.37745262964602, 127.53344623858362 36.377450028548644, 127.53344237950529 36.36843464879262, 127.52229492062277 36.36843724903825))",0,0,0,0,0,0,0,0
다바8904,0.0,0.0,"POLYGON ((127.37758955484888 36.233144357209675, 127.37757549895196 36.24215992234273, 127.3887049791705 36.24217079334651, 127.38871775726763 36.23315522464829, 127.37758955484888 36.233144357209675))",0,0,0,0,0,0,0,0
라바0022,0.0,0.0,"POLYGON ((127.50000000000001 36.39548543219249, 127.50000000000001 36.404500772569044, 127.51115260946817 36.4045002518382, 127.5111513213922 36.395484911632124, 127.50000000000001 36.39548543219249))",0,0,0,0,0,0,0,0
다바7811,0.0,0.0,"POLYGON ((127.25498282251432 36.29606474490938, 127.25495462348881 36.30508015294286, 127.26609296395232 36.30510246355218, 127.26611988124297 36.296087048207134, 127.25498282251432 36.29606474490938))",0,0,0,0,0,0,0,0
라바0225,0.0,0.0,"POLYGON ((127.52231037410318 36.42252932811295, 127.52231295369195 36.43154462688286, 127.53346942910449 36.43154202067095, 127.53346555972199 36.42252672275395, 127.52231037410318 36.42252932811295))",0,0,0,0,0,0,0,0
다바9506,0.0,0.0,"POLYGON ((127.44434606218681 36.25122518622385, 127.44433966744174 36.26024074041859, 127.45547173054284 36.26024540248843, 127.45547684634045 36.25122984676507, 127.44434606218681 36.25122518622385))",0,0,0,0,0,0,0,0
다바9703,0.0,0.0,"POLYGON ((127.46661913309018 36.22418671919055, 127.46661530135225 36.23320231695342, 127.47774353328876 36.23320490444607, 127.47774608778113 36.224189305834535, 127.46661913309018 36.22418671919055))",0,0,0,0,0,0,0,0
다바9208,0.0,0.0,"POLYGON ((127.41093326133878 36.269236072078094, 127.41092302066328 36.27825159240424, 127.42205763312388 36.27825936761024, 127.4220665937195 36.269243844735236, 127.41093326133878 36.269236072078094))",0,0,0,0,0,0,0,0
라바0217,0.0,0.0,"POLYGON ((127.52228977861284 36.350406446918804, 127.52229234904652 36.35942185479542, 127.53343852214158 36.35941925540133, 127.53343466649169 36.35040384837606, 127.52228977861284 36.350406446918804))",0,0,0,0,0,0,0,0
다바9826,0.0,0.0,"POLYGON ((127.47768704630806 36.43154462688286, 127.47768446557255 36.44055991200856, 127.48884223249948 36.44056147624773, 127.48884352286736 36.431546190610156, 127.47768704630806 36.43154462688286))",0,0,0,0,0,0,0,0
다바8526,0.0,0.0,"POLYGON ((127.3326531640957 36.431429432653665, 127.3326338087242 36.44044468007259, 127.3437915159938 36.44045980096606, 127.34380958102494 36.43144454859922, 127.3326531640957 36.431429432653665))",0,0,0,0,0,0,0,0
다바9129,0.0,0.0,"POLYGON ((127.39955691928147 36.458550266276, 127.3995452905069 36.46756549731469, 127.41070691187491 36.46757437002539, 127.41071724856936 36.458559136084205, 127.39955691928147 36.458550266276))",0,0,0,0,0,0,0,0
다바9918,0.0,0.0,"POLYGON ((127.48885382519113 36.35942341443204, 127.48885253940286 36.36843880918581, 127.50000000000001 36.368439329235024, 127.50000000000001 36.359423934310946, 127.48885382519113 36.35942341443204))",0,0,0,0,0,0,0,0
다바8020,0.0,0.0,"POLYGON ((127.27702582135113 36.377246623822664, 127.27700008306631 36.386261923321264, 127.28815000826425 36.38628221832063, 127.28817445966708 36.37726691217703, 127.27702582135113 36.377246623822664))",0,0,0,0,0,0,0,0
다바9522,0.0,0.0,"POLYGON ((127.44424340448549 36.39547241818738, 127.44423696411081 36.404487754302316, 127.45538956785317 36.40449244087732, 127.45539472015446 36.3954771032282, 127.44424340448549 36.39547241818738))",0,0,0,0,0,0,0,0
다바8522,0.0,0.0,"POLYGON ((127.33273049961669 36.39536830646333, 127.33271117862336 36.40438360848552, 127.34386372797054 36.40439870959402, 127.34388176091534 36.395383402628404, 127.33273049961669 36.39536830646333))",0,0,0,0,0,0,0,0
다바9528,0.0,0.0,"POLYGON ((127.4442047192676 36.44956423023433, 127.4441982616958 36.458579484483124, 127.45535860591173 36.45858418027054, 127.45536377197072 36.44956892448547, 127.4442047192676 36.44956423023433))",0,0,0,0,0,0,0,0
라바0014,0.0,0.0,"POLYGON ((127.50000000000001 36.323362218291464, 127.50000000000001 36.33237766774219, 127.51114232087079 36.332377148374, 127.51114103736609 36.32336169909341, 127.50000000000001 36.323362218291464))",0,0,0,0,0,0,0,0
다바9621,0.0,0.0,"POLYGON ((127.45539987016646 36.386461751939635, 127.45539472015446 36.3954771032282, 127.46654603811272 36.39548074714964, 127.46654990062264 36.386465394668086, 127.45539987016646 36.386461751939635))",0,0,0,0,0,0,0,0
다바8024,0.0,0.0,"POLYGON ((127.27692279954502 36.413307739893696, 127.2768970154649 36.42232298477234, 127.28805209391376 36.42234330636681, 127.28807658882222 36.41332805483711, 127.27692279954502 36.413307739893696))",0,0,0,0,0,0,0,0
다바9827,0.0,0.0,"POLYGON ((127.47768446557255 36.44055991200856, 127.4776818836898 36.44957518348877, 127.48884094155795 36.44957674823991, 127.48884223249948 36.44056147624773, 127.47768446557255 36.44055991200856))",0,0,0,0,0,0,0,0
라바0223,0.0,0.0,"POLYGON ((127.52230521836377 36.40449868964577, 127.52230779566064 36.413514015700166, 127.53346169205882 36.41351141119388, 127.53345782611419 36.404496085992, 127.52230521836377 36.40449868964577))",0,0,0,0,0,0,0,0
다바9310,0.0,0.0,"POLYGON ((127.42204866854571 36.28727487686156, 127.42203969998313 36.29629037248785, 127.43317687829685 36.296297115421794, 127.43318456563956 36.28728161758547, 127.42204866854571 36.28727487686156))",0,0,0,0,0,0,0,0
라바0123,0.0,0.0,"POLYGON ((127.51115260946817 36.4045002518382, 127.51115389811675 36.413515578404095, 127.52230779566064 36.413514015700166, 127.52230521836377 36.40449868964577, 127.51115260946817 36.4045002518382))",0,0,0,0,0,0,0,0
다바8005,0.0,7.0,"POLYGON ((127.27741052624495 36.2420154938769, 127.27738495895076 36.25103099801255, 127.28851564083548 36.25105119349498, 127.28853992979687 36.242035682736876, 127.27741052624495 36.2420154938769))",0,0,0,0,0,0,0,0
다바9508,0.0,0.0,"POLYGON ((127.44433326985457 36.269256280993204, 127.44432686942395 36.278271807946375, 127.45546149212552 36.27827647307451, 127.45546661247155 36.26926094459201, 127.44433326985457 36.269256280993204))",0,0,0,0,0,0,0,0
다바8828,0.0,2.0,"POLYGON ((127.36609146282849 36.4495021619101, 127.36607596471863 36.458517395845966, 127.37723627678194 36.45852939615519, 127.37725048339371 36.44951415829331, 127.36609146282849 36.4495021619101))",0,0,0,0,0,0,0,0
다바8627,0.0,2.0,"POLYGON ((127.3437915159938 36.44045980096606, 127.3437734429319 36.44947503967996, 127.35493244914991 36.44948912237162, 127.35494923129419 36.44047387904997, 127.3437915159938 36.44045980096606))",0,0,0,0,0,0,0,0
다바8525,0.0,0.0,"POLYGON ((127.33267251086677 36.422414171581984, 127.3326531640957 36.431429432653665, 127.34380958102494 36.43144454859922, 127.343827638029 36.42242928258073, 127.33267251086677 36.422414171581984))",0,0,0,0,0,0,0,0
